sample_id	contig_id	start	end	strand	gene	product	drug_class	category	tool	evidence	identity	coverage	source_file
SRR11038083	contig_91	40	321		HJHHLH_0247	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_91	200	276		Bacillus-plasmid	Bacillus-plasmid RNA		ncRNA	bakta	RFAM:RF01691,SO:0000655			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_91	337	768		repL	replication/maintenance protein RepL		CDS	bakta	SO:0001217,UniRef:UniRef50_O50587,UniRef:UniRef90_UPI002620C8AB			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_91	1846	2289		HJHHLH_0250	HTH crp-type domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A0M1LZ37			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_92	1	3044	+	contig_92	contig_92		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_92	148	609	+	HJHHLH_0251	hypothetical protein		CDS	bakta	RefSeq:WP_166428529.1,SO:0001217,UniParc:UPI00140E4702,UniRef:UniRef100_UPI00140E4702,UniRef:UniRef50_D3INY5,UniRef:UniRef90_D3INY5			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_92	1301	1450		mazE	Antitoxin MazE		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A853H9N2,UniRef:UniRef90_A0A853H9N2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_92	1479	1550	?	HJHHLHJKEC_435	origin of transfer		oriT	bakta	similar to DNA sequence			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_93	1	446	+	contig_93	contig_93		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_94	1	648	+	contig_94	contig_94		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_95	1	465	+	contig_95	contig_95		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_95	41	322	+	HJHHLH_0253	hypothetical protein		CDS	bakta	PFAM:PF13545.12			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_95	383	459	+	Bacillus-plasmid	Bacillus-plasmid RNA		ncRNA	bakta	RFAM:RF01691,SO:0000655			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_96	1	5735	+	contig_96	contig_96		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_96	258	656		HJHHLH_0255	Exo-poly-alpha-D-galacturonosidase		CDS	bakta	RefSeq:WP_005799260.1,SO:0001217,UniParc:UPI000175DE20,UniRef:UniRef100_A0A7J5L8S8,UniRef:UniRef50_Q8ABW2,UniRef:UniRef90_A0A7J5L8S8			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_96	693	1013		HJHHLH_0256	mRNA interferase		CDS	bakta	RefSeq:WP_005799262.1,SO:0001217,UniParc:UPI000175DE29,UniRef:UniRef100_A0A6L5TEG2,UniRef:UniRef50_A0A6N3AD02,UniRef:UniRef90_A0A6N2XIB6			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_96	1007	1255		HJHHLH_0257	SpoVT-AbrB domain-containing protein		CDS	bakta	RefSeq:WP_005812783.1,SO:0001217,UniParc:UPI000175DE27,UniRef:UniRef100_A0A6L5TDG4,UniRef:UniRef50_A0A6N3AD62,UniRef:UniRef90_A0A6N3AD62			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_96	1661	2911	+	HJHHLH_0258	MobA/VirD2-like nuclease domain-containing protein		CDS	bakta	RefSeq:WP_373152145.1,SO:0001217,UniParc:UPI0030976B1A,UniRef:UniRef100_UPI00356B2719,UniRef:UniRef50_A0A7J5LA03,UniRef:UniRef90_A0A7J5LA03			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_96	2981	3751		HJHHLH_0259	DUF1735 domain-containing protein		CDS	bakta	RefSeq:WP_005799241.1,SO:0001217,UniParc:UPI0000DD0433,UniRef:UniRef100_A0A0E2AV30,UniRef:UniRef50_F8N549,UniRef:UniRef90_R9HTR9			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_96	3843	4304	+	HJHHLH_0260	Integral membrane protein		CDS	bakta	RefSeq:WP_005812785.1,SO:0001217,UniParc:UPI0002809056,UniRef:UniRef100_R9HKW0,UniRef:UniRef50_B6VWG1,UniRef:UniRef90_A0A7J5RCC2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_96	4308	5357		HJHHLH_0261	Replication protein		CDS	bakta	RefSeq:WP_005799258.1,SO:0001217,UniParc:UPI00017A2CFA,UniRef:UniRef100_A0A7J5KXR3,UniRef:UniRef50_R9HKJ7,UniRef:UniRef90_A0A7J5KXR3			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_97	1	440	+	contig_97	contig_97		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_98	1	1832	+	contig_98	contig_98		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_98	514	1500		HJHHLH_0262	protein rep		CDS	bakta	RefSeq:WP_068556561.1,SO:0001217,UniParc:UPI000839A53F,UniRef:UniRef100_UPI002243FDCA,UniRef:UniRef90_A0A0H5Q7V1			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_99	1	1680	+	contig_99	contig_99		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_99	1	915	?	HJHHLHJKEC_427	origin of replication		oriC	bakta	similar to DNA sequence			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_99	728	837	?	HJHHLHJKEC_436	origin of transfer		oriT	bakta	similar to DNA sequence			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_99	916	1392	+	HJHHLH_0263	HTH domain-containing protein		CDS	bakta	RefSeq:WP_000469298.1,SO:0001217,UniParc:UPI00000B2CDE,UniRef:UniRef100_O07102,UniRef:UniRef50_A0A0H5PZW6,UniRef:UniRef90_O07102			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_100	1	5242	+	contig_100	contig_100		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_100	117	770	+	HJHHLH_0264	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_100	875	1444	+	HJHHLH_0265	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_100	1925	2683		HJHHLH_0266	Histidine phosphatase family protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A2A2G9J3,UniRef:UniRef90_A0A2A2G9J3			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_100	2649	2855		HJHHLH_0267	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_100	2904	3674	+	cbtA	Cobalt transporter%2C subunit CbtA		CDS	bakta	SO:0001217,UniRef:UniRef50_S5XVA7			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_100	3895	4281		HJHHLH_0269	DNA-binding protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A5C7L8V6			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_100	4354	4629		HJHHLH_0270	DUF2442 domain-containing protein		CDS	bakta	RefSeq:WP_095641524.1,SO:0001217,UniParc:UPI00065CB42E,UniRef:UniRef100_A0A2A2GAC2,UniRef:UniRef50_K9YZN8,UniRef:UniRef90_A0A2A2GAC2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_100	4610	4852		HJHHLH_0271	DUF4160 domain-containing protein		CDS	bakta	RefSeq:WP_095641525.1,SO:0001217,UniParc:UPI00065CC490,UniRef:UniRef100_A0A2A2GA81,UniRef:UniRef50_W8L5W2,UniRef:UniRef90_A0A2A2GA81			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_100	4852	5142		HJHHLH_0272	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_101	1	558	+	contig_101	contig_101		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_101	21	323	+	HJHHLH_0273	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_102	1	1436	+	contig_102	contig_102		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_102	90	884	+	mbpB	mobilization protein MbpB		CDS	bakta	RefSeq:WP_007560590.1,SO:0001217,UniParc:UPI00000AEE2B,UniRef:UniRef100_A0A413ZGC1,UniRef:UniRef50_A0A3E5DKV8,UniRef:UniRef90_B3JMD8			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_102	841	1293	+	mbpC	mobilization protein MbpC		CDS	bakta	SO:0001217,UniRef:UniRef50_I9PI14,UniRef:UniRef90_A0A413ZG21			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_103	1	351	+	contig_103	contig_103		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_104	1	3785	+	contig_104	contig_104		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_104	783	1979	+	HJHHLH_0276	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_104	2052	3386		HJHHLH_0277	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_105	1	2004	+	contig_105	contig_105		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_105	101	1222	+	mobV	MobV family relaxase		CDS	bakta	GO:0003677,GO:0006310,SO:0001217,UniRef:UniRef50_A0A6N2QVD0,UniRef:UniRef90_A0A6N2QVD0			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_105	1289	1507		HJHHLH_0279	hypothetical protein		CDS	bakta	RefSeq:WP_276676805.1,SO:0001217,UniParc:UPI0023F417C9,UniRef:UniRef100_UPI0023F417C9,UniRef:UniRef50_A0A6N2QVL6,UniRef:UniRef90_A0A6N2QVL6			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_105	1504	1992		HJHHLH_0280	Firmicute plasmid replication protein (RepL)		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A9W5PJ66,UniRef:UniRef90_A0A6N2QU38			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_106	1	2171	+	contig_106	contig_106		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_106	45	560	+	HJHHLH_0281	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_107	1	1100	+	contig_107	contig_107		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_107	686	1060		HJHHLH_0282	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_108	1	6599	+	contig_108	contig_108		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_108	145	807	+	HJHHLH_0283	hypothetical protein		CDS	bakta	RefSeq:WP_007844268.1,SO:0001217,UniParc:UPI0001A277A6,UniRef:UniRef100_A0A9D9N1Z6,UniRef:UniRef50_A0A412XQV2,UniRef:UniRef90_A0A412XQV2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_108	779	1000	+	HJHHLH_0284	hypothetical protein		CDS	bakta	RefSeq:WP_258469422.1,SO:0001217,UniParc:UPI000A7CB615,UniRef:UniRef100_A0A412XQT4,UniRef:UniRef50_A0A1Y4D188,UniRef:UniRef90_A0A0J6F7F2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_108	1068	1568	+	HJHHLH_0285	PCRF domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A413ZH58,UniRef:UniRef90_A0A0J6CF11			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_108	2239	3138		mobB	MobB		CDS	bakta	RefSeq:WP_071147994.1,SO:0001217,UniParc:UPI0008DAE527,UniRef:UniRef100_UPI0008DAE527,UniRef:UniRef50_K9EDY1,UniRef:UniRef90_A0A8A5TIW2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_108	3135	3737		btgA	Clindamycin resistance transfer factor btgA		CDS	bakta	RefSeq:WP_007844274.1,SO:0001217,UniParc:UPI0001A27861,UniRef:UniRef100_A0A8E8PJA1,UniRef:UniRef50_R9HTX6,UniRef:UniRef90_F0R9D0			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_108	4229	4543	+	HJHHLH_0288	DUF3408 domain-containing protein		CDS	bakta	RefSeq:WP_007844273.1,SO:0001217,UniParc:UPI0001A27862,UniRef:UniRef100_A0A412XQT8,UniRef:UniRef50_A0A412XQT8,UniRef:UniRef90_A0A412XQT8			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_108	4603	4872		HJHHLH_0289	Txe/YoeB family addiction module toxin		CDS	bakta	COG:COG4115,COG:V,GO:0008219,SO:0001217,UniRef:UniRef50_A0A1Y4CQK5,UniRef:UniRef90_A0A1Y4CQK5			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_108	4865	5131		HJHHLH_0290	Prevent-host-death protein		CDS	bakta	RefSeq:WP_032948236.1,SO:0001217,UniParc:UPI000309AE7A,UniRef:UniRef100_UPI000309AE7A,UniRef:UniRef50_A0A096ADL8,UniRef:UniRef90_A0A0J6CF06			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_108	5595	6575	+	HJHHLH_0291	Replication initiation protein		CDS	bakta	RefSeq:WP_007844269.1,SO:0001217,UniParc:UPI0002241272,UniRef:UniRef100_UPI0002241272,UniRef:UniRef50_A0A4Y1VNF6,UniRef:UniRef90_A0AA92TV21			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_109	1	2893	+	contig_109	contig_109		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_109	153	1070	+	HJHHLH_0292	Mobilization domain protein		CDS	bakta	RefSeq:WP_368291636.1,SO:0001217,UniParc:UPI0034A34C85,UniRef:UniRef100_A0A926FBE7,UniRef:UniRef50_E5X4I2,UniRef:UniRef90_A0A078QNY3			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_109	1476	2099	+	repL	Plasmid replication protein RepL domain-containing protein		CDS	bakta	SO:0001217,UniParc:UPI0001A24D3D,UniRef:UniRef100_A0A414PH74,UniRef:UniRef50_Q45126,UniRef:UniRef90_A0A662ZU66			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_110	1	672	+	contig_110	contig_110		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_111	1	1768	+	contig_111	contig_111		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_111	842	1309	+	HJHHLH_0294	HTH crp-type domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_F7JS68			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_112	1	4238	+	contig_112	contig_112		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_112	123	1151	+	HJHHLH_0295	hypothetical protein		CDS	bakta	PFAM:PF02955.21,PFAM:PF08443.16			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_112	1395	1802	+	HJHHLH_0296	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_112	1806	1997	+	HJHHLH_0297	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_112	2388	3386	+	HJHHLH_0298	hypothetical protein		CDS	bakta	PFAM:PF21205.3,PFAM:PF01051.27			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_112	3426	3617	+	HJHHLH_0299	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_113	1	1048	+	contig_113	contig_113		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_113	164	427		HJHHLH_0300	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_113	424	915		HJHHLH_0301	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_114	1	455	+	contig_114	contig_114		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_114	174	455		HJHHLH_0302	hypothetical protein		CDS	bakta	PFAM:PF13545.12			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_115	1	528	+	contig_115	contig_115		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_116	1	557	+	contig_116	contig_116		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_117	1	727	+	contig_117	contig_117		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_118	1	773	+	contig_118	contig_118		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_118	24	497		HJHHLH_0303	HTH crp-type domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_F7JS68,UniRef:UniRef90_F7JS68			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_119	1	1065	+	contig_119	contig_119		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
